Name,Address,Latitude,Longitude,Provider1,Providerprice1,Provider2,Providerprice2,Provider3,Providerprice3,Provider4,Providerprice4,Provider5,Providerprice5,URL
Amelie Messe ICC,"Kaiserdamm 29, 14057 Berlín Alemania",52.51015091,13.28013039,Agoda.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d796582-Reviews-Amelie_Messe_ICC-Berlin.html
Ameron Berlin Villa Abion,"Kirchstrasse 13, 10557 Berlín Alemania",52.52274323,13.34665585,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d4163983-Reviews-Ameron_Berlin_Villa_Abion-Berlin.html
Ameron Boutique Hotel Villa Abion Berlin,"Kirchstrasse 13, 10557 Berlín Alemania",52.52275085,13.34692001,Hotels.com,,Expedia,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d14914375-Reviews-Ameron_Boutique_Hotel_Villa_Abion_Berlin-Berlin.html
Amstel House Hostel,"Waldenserstr. 31, 10551 Berlín Alemania",52.5283699,13.33679008,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d586176-Reviews-Amstel_House_Hostel-Berlin.html
Anna 1908,"Buesingstr. 1, 12161 Berlín Alemania",52.46537018,13.32623386,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d234949-Reviews-Anna_1908-Berlin.html
Annabanana Hostel,"Schoenhauser Allee 133a, 10437 Berlín Alemania",52.54454041,13.41217995,Hotels.com,,Booking.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19609400-Reviews-Annabanana_Hostel-Berlin.html
Ao Hostel Am Zoo,"Joachimsthaler Str. 1-3, 10623 Berlín Alemania",52.50598145,13.33181,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15354640-Reviews-Ao_Hostel_Am_Zoo-Berlin.html
Apardo Hostel,"Tempelhofer Damm 124, 12099 Berlín Alemania",52.46839142,13.38521004,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d7154008-Reviews-Apardo_Hostel-Berlin.html
Aparion Berlin,"Theklastrasse 20, 12205 Berlín Alemania",52.42938232,13.30106068,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d5962579-Reviews-Aparion_Berlin-Berlin.html
Aparion Berlin Family,"Theklastrasse 27, 12205 Berlín Alemania",52.42948151,13.30023956,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17454031-Reviews-Aparion_Berlin_Family-Berlin.html
Aparotel Hotel,"Osnabruecker Str. 7, 10589 Berlín Alemania",52.52613831,13.30095959,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19476574-Reviews-Aparotel_Hotel-Berlin.html
Apart Hotel Stein,"Lichtenrader Damm 9, 12305 Berlín Alemania",52.4137001,13.40202999,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d947123-Reviews-Apart_Hotel_Stein-Berlin.html
Apartcity-Serviced Apartments Hotel,"Kaiserdamm 36, 14057 Berlín Alemania",52.50989914,13.2761898,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d305884-Reviews-Apartcity_Serviced_Apartments_Hotel-Berlin.html
Aparthotel Berlin Schonefeld,"Schwalbenweg, 12526 Berlín Alemania",52.39884186,13.54080963,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1228341-Reviews-Aparthotel_Berlin_Schonefeld-Berlin.html
Aparthotel Christie,"Kleiststr. 1 Schoneberg-Tempelhof, 10787 Berlín Alemania",52.50011826,13.35217857,Hotels.com,,Booking.com,,Expedia,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6476330-Reviews-Aparthotel_Christie-Berlin.html
ApartHotel Landhaus Lichterfelde,"Drakestr. 60, 12205 Berlín Alemania",52.43899155,13.30074024,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d564673-Reviews-ApartHotel_Landhaus_Lichterfelde-Berlin.html
Aparthotel Obergfell,"Lichtenrader Damm 32-34, 12305 Berlín Alemania",52.41107941,13.40275002,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1501040-Reviews-Aparthotel_Obergfell-Berlin.html
Aparthotel Residenz 2000,"Unter den Eichen 96, 12205 Berlín Alemania",52.44524002,13.29345036,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d593358-Reviews-Aparthotel_Residenz_2000-Berlin.html
Aparthotel Thuringer Hof,"Neckarstrasse 2, 12053 Berlín Alemania",52.48056793,13.43524361,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d20943205-Reviews-Aparthotel_Thuringer_Hof-Berlin.html
Aparthotel Vega,"Uhlandstr. 185/186 Charlottenburg, 10623 Berlín Alemania",52.50443649,13.32573318,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d656865-Reviews-Aparthotel_Vega-Berlin.html
Apartment Absolut,"Alte Jakobstr. 77a, 10179 Berlín Alemania",52.51065063,13.40861034,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1191924-Reviews-Apartment_Absolut-Berlin.html
Apartment am Sony Center,"Potsdamer Str. 4, 10785 Berlín Alemania",52.50967026,13.37273979,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17463363-Reviews-Apartment_am_Sony_Center-Berlin.html
Apartment Charlottenburg,"Stuttgarter Platz 7/8, 10627 Berlín Alemania",52.50500107,13.30053043,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3626988-Reviews-Apartment_Charlottenburg-Berlin.html
Apartment Engel,"Heinrich-Heine-Platz 13, 10179 Berlín Alemania",52.50637817,13.41697979,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17399107-Reviews-Apartment_Engel-Berlin.html
Apartment Hotel Dahlem,"Clayallee 150-152, 14195 Berlín Alemania",52.45370102,13.27295971,Booking.com,,Trip.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d666570-Reviews-Apartment_Hotel_Dahlem-Berlin.html
Apartment Hotel Wittenau,"Oranienburger Str. 107, 13437 Berlín Alemania",52.60034561,13.3319397,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21176450-Reviews-Apartment_Hotel_Wittenau-Berlin.html
Apartment im Opernviertel,"Zauritzweg 16-18, 10585 Berlín Alemania",52.51343918,13.31250954,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1191773-Reviews-Apartment_im_Opernviertel-Berlin.html
Apartment in Friedrichshain,"Niederbarnimstr. 6, 10247 Berlín Alemania",52.51414108,13.45890999,Agoda.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3540059-Reviews-Apartment_in_Friedrichshain-Berlin.html
Apartment Oldenburger Strasse,"Oldenburger Str. 9, 10551 Berlín Alemania",52.52920151,13.33615017,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17399419-Reviews-Apartment_Oldenburger_Strasse-Berlin.html
Apartment Prenzlauer Berg Ii,"Marienburger Str. 6, 10405 Berlín Alemania",52.53483963,13.42380047,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17399152-Reviews-Apartment_Prenzlauer_Berg_Ii-Berlin.html
Apartment Schmidt,"Reuterstr. 75, 12043 Berlín Alemania",52.48509979,13.42873478,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21152067-Reviews-Apartment_Schmidt-Berlin.html
Apartment Steglitz-Zehlendorf,"Walter-Linse-Str. 2a, 12203 Berlín Alemania",52.43481827,13.30741024,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1509568-Reviews-Apartment_Steglitz_Zehlendorf-Berlin.html
Apartment Warmbrunner,"Warmbrunner Str. 41, 14193 Berlín Alemania",52.48580933,13.29514027,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1509385-Reviews-Apartment_Warmbrunner-Berlin.html
Apartment Winsstr. 68,"Winsstr. 68, 10405 Berlín Alemania",52.53200912,13.4233799,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15738567-Reviews-Apartment_Winsstr_68-Berlin.html
Apartmenthaus Berlin-Holiday,"Eisenzahnstr. 15 Wilmersdorf, 10709 Berlín Alemania",52.49478149,13.30465031,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1833527-Reviews-Apartmenthaus_Berlin_Holiday-Berlin.html
Apartmenthaus Gruenes Berlin,"Friedlander Str. 117, 12489 Berlín Alemania",52.4432106,13.55200005,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1835339-Reviews-Apartmenthaus_Gruenes_Berlin-Berlin.html
Apartmenthaus Petunie,"Petunienweg 142, 12357 Berlín Alemania",52.43067932,13.49118996,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2521706-Reviews-Apartmenthaus_Petunie-Berlin.html
Apartmenthaus Sybille Hecke,"Danckelmannstr. 35, 14059 Berlín Alemania",52.51171875,13.29160976,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d12398463-Reviews-Apartmenthaus_Sybille_Hecke-Berlin.html
Apartmenthaus Tegel,"Karolinenstr. 9-10, 13507 Berlín Alemania",52.59809113,13.27606964,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d628381-Reviews-Apartmenthaus_Tegel-Berlin.html
Apartmenthouse Berlin,"Glogauer Str. 2, 10999 Berlín Alemania",52.49475098,13.43840408,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3308709-Reviews-Apartmenthouse_Berlin-Berlin.html
Apartments Am Alexanderplatz,"Bernhard-Weiss-Str. 1-3, 10178 Berlín Alemania",52.5242691,13.41771984,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15646080-Reviews-Apartments_Am_Alexanderplatz-Berlin.html
Apartments am Brandenburger Tor,"Behrenstr. 1B, 10117 Berlín Alemania",52.51434708,13.38116741,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d578678-Reviews-Apartments_am_Brandenburger_Tor-Berlin.html
Apartments am Checkpoint Charlie,"Charlottenstr. 78, 10117 Berlín Alemania",52.50820923,13.39196968,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d628536-Reviews-Apartments_am_Checkpoint_Charlie-Berlin.html
Apartments Am Kurfurstendamm,"Mommsenstr. 68, 10629 Berlín Alemania",52.50281906,13.31896973,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1223200-Reviews-Apartments_Am_Kurfurstendamm-Berlin.html
Apartments at Warschauer,"Warschauer Str. 14a, 10243 Berlín Alemania",52.51303101,13.45189953,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3840918-Reviews-Apartments_at_Warschauer-Berlin.html
Apartments Central Berlin,"Helmstedter Str. 27A, 10717 Berlín Alemania",52.49045944,13.33450031,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2462796-Reviews-Apartments_Central_Berlin-Berlin.html
Apartments Dahlie & Nelke,"Manteuffelstr. 2, 12203 Berlín Alemania",52.44380951,13.30856991,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15667683-Reviews-Apartments_Dahlie_Nelke-Berlin.html
Apartments Elpilar Wedding,"Reinickendorfer Str. 90, 13347 Berlín Alemania",52.54896164,13.36849022,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21224117-Reviews-Apartments_Elpilar_Wedding-Berlin.html
Apartments Friedrich,10245 Berlín Alemania,52.50782013,13.46708965,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1674937-Reviews-Apartments_Friedrich-Berlin.html
Apartments im Szenebezirk von Prenzlauer Berg,"Dunckerstr. 90a, 10437 Berlín Alemania",52.54061127,13.41880035,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1222927-Reviews-Apartments_im_Szenebezirk_von_Prenzlauer_Berg-Berlin.html
Apartments im Zentrum Berlin,"Jeweilige Adresse des Apartments, 10243 Berlín Alemania",52.52500916,13.38698006,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1379489-Reviews-Apartments_im_Zentrum_Berlin-Berlin.html
Apartments in Neukolln,"Jonasstr. 68, 12053 Berlín Alemania",52.47216034,13.44048023,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185228-Reviews-Apartments_in_Neukolln-Berlin.html
Apartments in Wilmersdorf/ Schoneberg,"Wexstr. 23, 10715 Berlín Alemania",52.47883987,13.33242035,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185748-Reviews-Apartments_in_Wilmersdorf_Schoneberg-Berlin.html
Apartments Maison Am Olivaer Platz,"Sybelstr. 1, 10629 Berlín Alemania",52.50220108,13.31285954,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15618688-Reviews-Apartments_Maison_Am_Olivaer_Platz-Berlin.html
Apartments Mitte Residence,"Kleine Gertrauden Str. 3 2. OG, Mitte, 10178 Berlín Alemania",52.51293945,13.40318012,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15735795-Reviews-Apartments_Mitte_Residence-Berlin.html
Apartments Mitte-Inn Berlin,"Albrechtstr. 21, 10117 Berlín Alemania",52.52260971,13.38434982,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3392963-Reviews-Apartments_Mitte_Inn_Berlin-Berlin.html
Apartments Nahe Hauptbahnhof,"Feldzeugmeisterstrasse, 10557 Berlín Alemania",52.52442932,13.36983967,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15640981-Reviews-Apartments_Nahe_Hauptbahnhof-Berlin.html
Apartments Prens Berlin-Mitte,"Ritterlandweg 58, 13409 Berlín Alemania",52.56061935,13.37617016,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6018976-Reviews-Apartments_Prens_Berlin_Mitte-Berlin.html
Apartments Residenz Prenzelberg,"Schwedter Str. 45-46, 10435 Berlín Alemania",52.53910828,13.40528965,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d632282-Reviews-Apartments_Residenz_Prenzelberg-Berlin.html
Apartments Rose & Sonnenblume,"Borussiastr. 74/75, 12103 Berlín Alemania",52.46405029,13.41761971,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15744458-Reviews-Apartments_Rose_Sonnenblume-Berlin.html
Apartments Rosenthal Residence,"Rosenthaler Str. 71, 10119 Berlín Alemania",52.52912903,13.40191746,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d7736784-Reviews-Apartments_Rosenthal_Residence-Berlin.html
Apartments Rummelsburger Bucht Am Ostkreuz,"Hauptstrasse 4, 10317 Berlín Alemania",52.50064087,13.47630978,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15738555-Reviews-Apartments_Rummelsburger_Bucht_Am_Ostkreuz-Berlin.html
Apartments Schoneberg,"Ringbahnstr. 70, 12099 Berlín Alemania",52.46868896,13.3865099,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15646952-Reviews-Apartments_Schoneberg-Berlin.html
Apartments Tempelhof,"Mariendorfer Damm 47, 12109 Berlín Alemania",52.44852066,13.3854599,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15634391-Reviews-Apartments_Tempelhof-Berlin.html
Apart-Pension Gilka,"Winsstr. 34, 10405 Berlín Alemania",52.53707123,13.42854977,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d8504985-Reviews-Apart_Pension_Gilka-Berlin.html
Apart-West,"Eisenzahnstr. 12, 10709 Berlín Alemania",52.49554825,13.30478001,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1882589-Reviews-Apart_West-Berlin.html
Appartement Hackescher Markt,"Neue Promenade 7, 10178 Berlín Alemania",52.52270889,13.40122032,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185245-Reviews-Appartement_Hackescher_Markt-Berlin.html
Appartment Neue Schonhauser Strasse,"Neue Schoenhauser Str. 10, 10178 Berlín Alemania",52.52455902,13.40345001,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185235-Reviews-Appartment_Neue_Schonhauser_Strasse-Berlin.html
Apple City Hotel,"Wilhelmshavener Str. 71, 10551 Berlín Alemania",52.52682877,13.34117699,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d6583916-Reviews-Apple_City_Hotel-Berlin.html
Arabel Design Apartments,"Potsdamer Str. 89, 10785 Berlín Alemania",52.50195313,13.36494446,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d7221837-Reviews-Arabel_Design_Apartments-Berlin.html
Arcadia Hotel Berlin,"Frankfurter Allee 73A, 10247 Berlín Alemania",52.51504898,13.46813011,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17202017-Reviews-Arcadia_Hotel_Berlin-Berlin.html
ARCOTEL Velvet,"Oranienburger Strasse 52, 10117 Berlín Alemania",52.5259285,13.38832188,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d282590-Reviews-ARCOTEL_Velvet-Berlin.html
Arcus Hotel,"Heerstr. 339-341, 13593 Berlín Alemania",52.51697159,13.17576027,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d659959-Reviews-Arcus_Hotel-Berlin.html
Ariadna Apart Hotel,"Berliner Allee 142, 13088 Berlín Alemania",52.55109024,13.46407986,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3459871-Reviews-Ariadna_Apart_Hotel-Berlin.html
Arktur City Hotel,"Otto-Suhr-Allee 74, 10585 Berlín Alemania",52.51634979,13.31084156,Hotels.com,,Booking.com,,Expedia,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d611877-Reviews-Arktur_City_Hotel-Berlin.html
Armony Hotel & Business Center,"Mariannenplatz 26, 10997 Berlín Alemania",52.50453949,13.42683983,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d663833-Reviews-Armony_Hotel_Business_Center-Berlin.html
Art Apartments,"Chausseestrasse 27, 10115 Berlín Alemania",52.53180695,13.38196754,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d23247775-Reviews-Art_Apartments-Berlin.html
Arta Lenz Hotel,"Xantener Str. 8, 10707 Berlín Alemania",52.49900055,13.31056976,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d567441-Reviews-Arta_Lenz_Hotel-Berlin.html
art'appart - berlin suiten,"Goethestrasse 50 A, 10625 Berlín Alemania",52.50873184,13.30902004,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d469475-Reviews-Art_appart_berlin_suiten-Berlin.html
art'appart Kempinski Plaza,"Uhlandstr. 181-183, 10623 Berlín Alemania",52.50362015,13.32567978,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d659788-Reviews-Art_appart_Kempinski_Plaza-Berlin.html
ArtHotel Connection,"Fuggerstr. 33, 10777 Berlín Alemania",52.49907684,13.34235382,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d196258-Reviews-ArtHotel_Connection-Berlin.html
Artist Hotel-Pension Die Loge,"Friedrichstr. 115, 10117 Berlín Alemania",52.52682114,13.38737011,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1641399-Reviews-Artist_Hotel_Pension_Die_Loge-Berlin.html
Arwobau,"Hallesches Ufer 74 - 76, 10963 Berlín Alemania",52.50114059,13.37786007,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1958661-Reviews-Arwobau-Berlin.html
AS Apartmenthaus,"Schoenfliesser Str. 4 Ecke Paul-Robeson-Strasse, 10439 Berlín Alemania",52.5527916,13.40876007,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1776045-Reviews-AS_Apartmenthaus-Berlin.html
Astrid Hotel am Kurfurstendamm,"Bleibtreustr. 20, 10623 Berlín Alemania",52.50222778,13.31954002,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d529507-Reviews-Astrid_Hotel_am_Kurfurstendamm-Berlin.html
Atel Atlanta Am Kurfurstendamm,"Fasanenstr. 74, 10719 Berlín Alemania",52.50238037,13.32756996,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d260835-Reviews-Atel_Atlanta_Am_Kurfurstendamm-Berlin.html
Avantgarde Hotel,"Kurfuerstendamm 15 Charlottenburg, 10719 Berlín Alemania",52.50431061,13.33240986,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d200296-Reviews-Avantgarde_Hotel-Berlin.html
AZIMUT Hotel City South Berlin,"Rudower Str. 90-94, 12351 Berlín Alemania",52.43670273,13.46451759,Booking.com,,Hotels.com,,Official Site,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d650411-Reviews-AZIMUT_Hotel_City_South_Berlin-Berlin.html
Azur,"Ferdinandstr. 39, 12621 Berlín Alemania",52.51042938,13.59142017,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d529510-Reviews-Azur-Berlin.html
B! Apartments,"Elisabethkirchstr. 18, 10115 Berlín Alemania",52.53302765,13.39522171,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1191911-Reviews-B_Apartments-Berlin.html
B&B Hotel Berlin City-Ost,"Frankfurter Allee 57-59, 10247 Berlín Alemania",52.51485062,13.46598244,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d23747435-Reviews-B_B_Hotel_Berlin_City_Ost-Berlin.html
B&B Hotel Berlin-Potsdamer Platz,"Potsdamer Straße 90 10785 Berlin, 10785 Berlín Alemania",52.50283051,13.36472321,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1730669-Reviews-B_B_Hotel_Berlin_Potsdamer_Platz-Berlin.html
B&O Aparthostel,"Hubertusallee 20-22, 14193 Berlín Alemania",52.49113083,13.28514957,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d14948814-Reviews-B_O_Aparthostel-Berlin.html
BA Bardot Apartments,"221 Prenzlauer Allee Erdgeschoss, Hinterhaus, Rechte Seite&linke Seite, 10405 Berlín Alemania",52.53442001,13.42099953,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15684254-Reviews-BA_Bardot_Apartments-Berlin.html
BackpackerBerlin,"Knorrpromenade 10, 10245 Berlín Alemania",52.50883484,13.46214008,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1008320-Reviews-BackpackerBerlin-Berlin.html
Backpacker's Paradise,"Ziekowstr. 161, 13509 Berlín Alemania",52.59500122,13.2906599,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d288362-Reviews-Backpacker_s_Paradise-Berlin.html
Badstrasse Apartments,"Badstrasse 44, 13357 Berlín Alemania",52.55286026,13.37847996,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15218588-Reviews-Badstrasse_Apartments-Berlin.html
Baerliner Pension,"Frankfurter Allee 282, 10317 Berlín Alemania",52.51057053,13.50349045,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2483047-Reviews-Baerliner_Pension-Berlin.html
